Date,TVSMOTOR,CUMMINSIND,ADANIPOWER,BHARTIARTL,FORTIS,PERSISTENT,TORNTPHARM,MAXHEALTH,OIL,ABB,SUNPHARMA,NTPC,M&M,TRENT,BHEL,PRESTIGE,JINDALSTEL,TITAN,SBIN,TATAPOWER,ASHOKLEY,VEDL,EICHERMOT,NMDC,LT,JSWSTEEL,BAJAJ-AUTO,IOC,CHOLAFIN,HINDALCO,APOLLOHOSP,POWERGRID,TATASTEEL,INDIGO,OBEROIRLTY,ESCORTS,ONGC,ICICIBANK,HINDPETRO,SBILIFE,LUPIN,BOSCHLTD,ALKEM,GRASIM,ADANIENT,MARICO,SAIL,MARUTI,COFORGE,ADANIPORTS,HINDZINC,DLF,DIVISLAB,BAJAJFINSV,BRITANNIA,TATACONSUM,ULTRACEMCO,SIEMENS,HEROMOTOCO,AXISBANK,CIPLA,PIDILITIND,BAJFINANCE,AMBUJACEM,HDFCAMC,GODREJCP,AUROPHARMA,BPCL,ITC,DRREDDY,MOTHERSON,NESTLEIND,VOLTAS,MPHASIS,HCLTECH,PIIND,TECHM,RELIANCE,GODREJPROP,DMART,ICICIGI,HAVELLS,LTTS,COLPAL,ADANIGREEN,PAGEIND,CONCOR,BIOCON,UPL,WESTLIFE,RAMCOCEM,INDUSINDBK,HDFCBANK,WIPRO,KOTAKBANK,JUBLFOOD,INFY,HDFCLIFE,ASIANPAINT,HINDUNILVR
2024-03-11,2268.35,2795.85,113.4,1196.6,412.7,4117.3,2697.8,765.6,410.25,5841.35,1593.6,347.95,1894.35,4004.7,254.55,1179.65,827.75,3750.15,773.7,413.15,82.3,264.35,3783.9,76.28,3640.6,829.8,8659.4,174.25,1095.45,533.7,6204.7,285.55,153.45,3218.55,1359.1,2838.1,274.0,1078.7,341.25,1532.1,1676.65,29431.2,5157.25,2236.8,3207.35,509.2,134.3,11395.55,1249.5,1326.95,308.4,911.25,3604.75,1598.8,4937.4,1220.65,9697.9,4730.85,4671.7,1105.1,1504.1,1453.2,643.5,602.05,1884.0,1238.3,1064.7,313.2,409.4,1277.5,77.54,1305.8,1073.65,2469.7,1638.65,3652.1,1289.0,1466.6,2421.15,3979.65,1654.35,1542.45,5270.8,2606.85,1930.3,35863.25,764.6,279.2,476.55,747.45,810.55,1541.05,713.9,257.3,345.9,450.85,1600.6,620.85,2876.85,2389.85
2024-03-12,2242.6,2759.7,111.2,1204.25,409.3,4105.4,2673.95,768.0,408.5,5718.0,1584.3,344.75,1895.15,4008.6,244.1,1158.4,807.15,3748.8,759.7,396.1,81.2,259.3,3810.75,74.49,3621.65,817.8,8527.7,172.9,1066.45,528.95,6144.8,285.15,152.5,3242.95,1325.4,2816.35,270.4,1076.85,342.9,1516.4,1646.05,29473.0,5056.8,2184.0,3122.5,503.6,129.75,11509.9,1252.5,1301.3,308.45,864.4,3577.75,1593.55,4869.15,1215.2,9615.5,4782.45,4658.9,1097.0,1465.75,1428.0,643.5,587.55,1844.5,1212.35,1044.7,312.7,404.45,1260.45,77.34,1295.1,1053.95,2426.35,1635.6,3639.95,1292.3,1475.4,2319.2,4031.7,1661.1,1502.0,5271.05,2602.75,1897.1,35141.45,740.0,270.35,474.05,746.5,808.5,1533.05,729.8,255.4,344.1,445.0,1612.95,621.55,2876.15,2378.15
2024-03-13,2146.25,2675.95,105.65,1168.75,385.55,4063.7,2663.95,744.45,382.55,5597.25,1558.6,322.5,1853.7,3944.05,225.3,1123.0,764.2,3625.7,747.25,371.95,77.4,240.9,3735.55,68.48,3538.55,792.95,8384.9,163.35,1048.3,507.0,6008.4,264.3,143.65,3112.55,1299.85,2712.9,255.35,1083.95,322.6,1487.35,1603.5,28300.3,4945.65,2149.1,2906.2,496.15,118.7,11390.15,1234.5,1209.55,301.8,830.15,3479.8,1573.15,4856.65,1178.95,9593.55,4650.1,4512.1,1080.4,1471.25,1411.6,645.5,559.25,1818.0,1196.05,1005.6,298.9,422.45,1260.75,73.47,1291.5,1042.5,2375.3,1631.5,3580.8,1277.2,1432.2,2205.25,3967.8,1643.25,1474.05,5154.4,2572.4,1725.0,34031.75,689.95,252.85,451.9,715.8,790.25,1502.65,730.2,252.2,345.9,431.0,1611.4,610.05,2860.15,2312.6
2024-03-14,2149.8,2724.05,107.55,1194.6,402.3,4154.3,2690.4,732.35,382.1,5625.4,1570.2,321.85,1890.55,4081.1,226.45,1071.7,781.6,3640.15,741.05,384.45,79.6,249.15,3772.65,67.31,3608.2,785.45,8383.55,170.35,1070.85,525.25,6023.15,266.35,142.45,3176.6,1325.6,2746.2,263.25,1083.6,333.4,1505.85,1649.7,29401.0,4985.35,2196.5,3087.45,506.05,121.5,11404.6,1217.5,1267.85,304.2,840.65,3517.9,1563.7,4938.9,1198.35,9696.95,4751.4,4675.3,1058.25,1496.65,1430.5,639.5,582.45,1877.5,1227.4,1011.3,304.4,419.65,1258.9,75.0,1306.4,1073.65,2482.55,1679.25,3650.4,1293.35,1431.5,2169.0,4019.25,1661.9,1516.95,5262.9,2687.4,1895.3,34385.15,694.35,267.4,462.1,739.8,798.75,1476.75,727.7,259.0,348.5,444.95,1653.3,622.25,2892.25,2334.6
2024-03-15,2066.45,2707.65,106.1,1220.0,388.85,4216.2,2594.45,726.95,370.45,5616.55,1548.2,316.3,1799.5,4063.9,216.75,1043.5,767.75,3633.2,731.9,380.75,78.45,254.1,3745.65,66.11,3537.15,780.65,8350.7,161.0,1067.85,532.55,5983.2,265.95,141.7,3203.1,1325.7,2702.55,258.75,1080.35,312.6,1500.0,1636.8,29571.55,5045.2,2197.1,3132.2,500.15,121.7,11476.65,1223.5,1283.0,289.4,823.7,3485.4,1571.45,4974.2,1212.15,9632.95,4771.3,4585.3,1046.4,1488.05,1434.0,651.5,600.75,1909.5,1212.7,1001.35,293.2,419.1,1257.0,74.24,1301.8,1065.35,2487.85,1647.3,3649.15,1282.2,1418.2,2218.25,3932.1,1651.35,1482.3,5419.35,2728.55,1902.6,34661.3,692.6,251.65,475.15,740.25,806.75,1484.35,726.3,258.5,347.7,447.55,1634.0,632.35,2867.55,2327.7
2024-03-18,2031.45,2712.7,105.9,1225.3,401.25,4089.7,2569.65,730.45,363.5,5766.75,1571.25,317.15,1856.05,4071.05,224.3,1005.15,808.0,3579.7,730.95,392.75,78.85,260.05,3699.7,67.56,3561.2,804.4,8521.8,160.8,1056.4,531.15,6136.55,264.9,149.7,3249.2,1347.35,2701.4,261.6,1081.2,307.45,1489.7,1614.4,29814.3,4975.65,2203.1,3111.75,497.5,125.95,11636.3,1139.5,1266.6,295.45,836.25,3506.6,1577.05,4980.0,1186.95,9611.35,4834.4,4554.2,1061.35,1488.45,1462.6,650.5,584.65,1870.5,1241.7,1017.6,291.15,417.45,1268.2,75.24,1290.2,1056.6,2461.85,1643.4,3730.6,1272.65,1439.5,2162.95,4010.55,1656.35,1501.65,5387.0,2733.95,1869.9,34817.6,683.9,250.65,466.05,740.25,803.8,1480.7,723.0,255.1,347.6,440.65,1602.65,634.1,2846.5,2299.95
2024-03-19,2041.8,2715.75,103.65,1228.35,400.05,3989.7,2501.5,734.85,363.8,5628.6,1548.45,313.45,1843.9,3955.65,218.8,992.6,794.25,3583.4,723.8,383.25,78.4,255.65,3716.85,66.76,3501.7,801.05,8640.2,155.25,1046.75,533.65,6113.2,259.0,148.75,3233.0,1360.5,2713.55,259.25,1083.95,297.0,1461.35,1570.2,29746.9,4871.8,2173.8,3052.7,490.05,122.55,11597.05,1111.5,1241.2,293.4,823.05,3447.15,1581.5,4816.95,1146.25,9453.25,4639.85,4541.75,1050.8,1435.7,1445.7,659.5,580.3,1833.0,1204.35,990.4,278.85,409.55,1227.0,74.1,1248.0,1046.25,2387.8,1599.15,3702.5,1252.25,1425.25,2135.55,4014.1,1657.0,1457.25,5190.55,2612.4,1821.55,34032.85,665.35,245.75,461.05,730.8,797.35,1434.1,724.7,247.4,349.9,445.9,1561.45,632.5,2815.1,2266.95
2024-03-20,2034.95,2793.8,102.95,1231.8,400.1,4001.2,2518.95,757.85,376.8,5733.7,1549.35,313.65,1844.4,3965.05,224.75,1036.55,782.35,3590.5,736.25,379.9,78.3,256.65,3873.6,68.59,3509.7,794.65,8635.6,158.25,1044.8,527.85,6174.05,264.65,145.65,3213.65,1383.8,2740.1,263.85,1084.5,302.45,1458.4,1562.9,29870.4,4784.15,2167.5,3051.45,492.6,123.65,11941.15,1106.0,1245.4,291.7,825.95,3428.3,1584.7,4802.9,1124.05,9484.55,4709.55,4510.45,1034.75,1417.4,1435.9,665.0,576.35,1805.5,1215.2,1017.25,283.3,415.7,1220.65,74.74,1275.1,1047.85,2384.65,1587.1,3635.3,1264.3,1443.75,2139.9,4056.35,1640.4,1461.2,5191.9,2664.6,1847.75,33233.85,671.7,246.85,455.45,742.4,799.5,1441.55,715.5,246.75,353.1,443.6,1554.95,626.4,2824.9,2241.95
2024-03-21,2055.05,2898.25,104.85,1220.8,401.55,4102.4,2554.4,748.8,394.0,5864.9,1565.2,325.0,1865.85,4001.85,237.2,1048.65,821.55,3627.55,744.3,392.15,80.95,262.4,3918.95,69.26,3560.0,812.35,8750.6,164.5,1074.2,539.7,6182.5,273.75,150.1,3290.15,1424.75,2763.15,262.95,1081.8,315.0,1468.05,1611.65,30066.25,4795.95,2205.55,3066.5,500.7,129.0,11908.15,1141.5,1262.45,293.9,857.7,3465.3,1602.6,4806.7,1133.95,9600.75,4942.35,4519.9,1035.6,1448.7,1450.7,671.5,587.2,1835.5,1231.65,1028.25,293.9,421.25,1225.65,76.84,1276.8,1083.95,2436.85,1595.8,3751.1,1282.75,1451.0,2223.55,4163.1,1673.05,1485.05,5457.5,2679.15,1855.35,34092.85,698.55,248.7,455.55,744.7,813.85,1484.1,722.9,250.2,354.4,450.3,1554.7,622.25,2821.15,2242.35
2024-03-22,2050.8,2930.8,106.2,1236.1,404.7,3985.7,2559.8,739.05,387.85,5967.4,1608.9,324.75,1878.8,3948.6,239.1,1100.5,832.9,3706.7,746.7,390.7,80.85,260.1,3988.4,67.89,3617.8,824.8,8945.25,165.15,1089.4,547.75,6375.9,275.75,151.8,3286.8,1446.85,2750.65,263.25,1090.3,315.65,1501.1,1608.25,30178.7,4789.75,2223.55,3107.7,497.75,130.0,12337.7,1108.0,1281.6,296.0,865.9,3431.45,1587.55,4865.0,1122.75,9681.75,4991.55,4684.0,1033.3,1481.25,1480.0,676.0,589.35,1886.5,1221.65,1019.85,296.4,428.6,1240.65,77.54,1286.7,1064.95,2389.4,1557.85,3791.15,1262.65,1455.0,2246.45,4297.6,1669.85,1469.25,5369.85,2708.05,1851.75,34449.85,694.5,252.2,470.0,761.1,806.45,1512.1,721.4,243.55,355.3,452.45,1508.85,623.85,2841.5,2256.55
2024-03-26,2082.95,2969.1,104.4,1213.1,411.05,4037.4,2570.5,775.35,407.65,5929.8,1598.1,329.1,1863.95,3881.75,239.8,1150.2,837.2,3698.2,740.05,390.1,81.8,257.55,3911.1,67.81,3670.1,821.9,8960.55,167.45,1115.2,558.65,6322.45,270.05,152.4,3492.05,1495.05,2751.25,265.5,1083.7,315.1,1486.4,1614.9,30680.35,5002.15,2240.05,3109.95,496.55,130.6,12250.55,1109.5,1304.2,294.9,873.4,3391.0,1593.9,4961.45,1112.55,9600.7,5098.65,4671.15,1040.55,1472.25,1500.8,691.0,595.05,1905.5,1199.05,1053.05,299.9,427.65,1226.95,78.17,1293.0,1101.1,2377.4,1562.25,3795.7,1254.35,1441.6,2272.5,4486.2,1648.25,1487.55,5419.35,2745.5,1859.0,34609.5,694.45,257.7,465.4,755.65,808.9,1518.7,712.7,239.9,350.7,465.8,1492.65,626.9,2814.65,2240.0
2024-03-27,2123.15,2968.35,103.3,1224.8,413.2,4049.8,2572.4,802.3,399.2,6279.35,1604.15,331.6,1881.15,3875.2,243.1,1190.75,833.1,3759.4,733.3,388.4,82.0,260.6,3913.8,66.33,3706.4,818.05,9162.5,166.2,1130.2,557.65,6231.45,270.25,152.7,3546.65,1514.95,2798.7,261.75,1083.75,314.1,1479.55,1599.95,30341.6,5004.2,2207.35,3122.1,494.8,133.65,12510.35,1110.0,1322.8,293.7,880.5,3367.85,1582.65,4920.2,1091.05,9623.45,5288.65,4572.55,1052.85,1463.35,1496.2,702.5,601.5,1898.0,1235.05,1070.35,297.6,428.0,1208.8,78.2,1283.2,1092.85,2407.0,1546.2,3834.9,1253.8,1492.85,2277.0,4420.55,1662.65,1488.4,5446.3,2658.8,1822.5,34439.95,692.95,256.6,455.5,784.5,815.7,1533.55,720.4,236.15,355.1,454.85,1483.85,626.35,2830.5,2239.7
2024-03-28,2151.85,3006.25,106.75,1228.6,420.2,3984.55,2600.6,819.9,400.2,6360.85,1620.55,335.8,1921.35,3948.0,247.3,1170.0,849.15,3801.8,752.35,394.2,83.15,260.65,4019.3,67.24,3763.9,830.2,9148.15,167.75,1156.6,560.25,6356.8,276.9,155.85,3548.65,1475.85,2777.3,268.05,1093.3,317.1,1500.25,1616.8,30031.3,4942.0,2287.3,3197.1,497.2,134.25,12600.35,1100.5,1341.85,292.3,897.0,3445.3,1643.85,4911.25,1096.2,9749.15,5374.05,4722.3,1047.2,1496.95,1507.4,724.5,612.35,1877.0,1251.8,1088.75,301.2,428.35,1231.6,78.07,1311.2,1103.55,2388.05,1543.55,3867.55,1248.1,1485.85,2300.1,4525.6,1684.5,1515.0,5482.65,2710.35,1835.15,34450.95,705.7,264.15,456.0,804.45,810.55,1553.0,724.0,240.05,357.1,448.85,1498.05,633.35,2846.75,2264.35
2024-04-01,2139.1,3003.4,112.1,1217.35,428.95,3996.65,2675.35,817.25,394.0,6504.65,1629.25,342.35,1915.95,3886.8,253.75,1267.05,868.35,3738.4,758.3,406.95,84.85,276.5,3946.65,70.86,3838.0,871.95,9042.15,169.25,1185.4,568.6,6457.25,280.15,163.15,3548.95,1503.35,2858.5,269.9,1099.65,312.55,1489.95,1623.75,30282.3,5009.05,2292.55,3252.1,495.8,140.75,12569.6,1097.0,1375.9,306.15,948.25,3567.95,1646.0,4895.2,1086.9,9954.4,5462.9,4680.75,1053.1,1498.65,1525.8,725.0,621.5,1892.5,1228.35,1113.35,300.35,426.7,1250.05,80.1,1292.8,1151.6,2461.75,1556.7,3888.15,1244.55,1484.8,2389.7,4483.3,1697.85,1514.45,5602.5,2716.2,1888.3,34724.75,721.8,269.7,466.2,802.0,845.95,1542.4,735.2,242.5,358.1,454.85,1495.45,634.75,2871.0,2285.9
2024-04-02,2150.55,3038.6,117.7,1208.25,427.6,3970.25,2668.55,821.55,420.1,6429.85,1622.25,344.8,1971.95,3891.9,252.2,1313.65,896.9,3755.95,766.4,408.8,85.8,290.3,3922.2,71.89,3807.4,879.25,9276.1,174.2,1197.25,571.2,6419.75,279.55,164.65,3567.8,1554.65,2874.65,272.5,1081.2,321.5,1470.6,1609.9,30915.85,4955.35,2306.3,3268.75,499.0,147.85,12552.45,1111.0,1404.15,315.65,934.85,3622.5,1656.55,4899.95,1131.15,10038.15,5576.85,4560.8,1047.2,1489.4,1499.9,720.5,634.7,1878.5,1209.15,1101.45,307.9,425.85,1247.5,80.64,1311.6,1190.4,2468.45,1528.3,3856.45,1236.8,1486.95,2497.75,4411.85,1688.9,1544.15,5582.5,2782.6,1892.65,34963.9,733.7,270.05,475.25,803.65,860.5,1559.4,740.1,240.6,351.5,458.2,1482.85,631.9,2874.2,2286.7
2024-04-03,2104.4,3049.2,123.55,1225.7,423.65,3972.9,2588.65,819.2,423.8,6504.05,1619.85,351.25,1989.3,3922.85,251.8,1301.55,902.4,3712.5,771.05,412.25,87.1,287.8,3934.2,72.56,3782.45,869.0,9080.45,173.7,1194.75,576.6,6375.05,280.1,163.65,3490.85,1525.95,3006.3,275.35,1077.2,316.4,1460.8,1605.4,30815.65,4894.65,2305.45,3233.45,496.05,148.2,12427.85,1132.5,1397.2,328.35,904.55,3684.9,1640.35,4834.6,1119.5,10001.9,5645.3,4557.2,1063.25,1471.5,1501.4,731.0,634.95,1872.0,1189.4,1137.65,305.5,425.2,1224.9,80.27,1277.0,1219.95,2484.2,1535.85,3896.6,1255.15,1471.6,2401.75,4460.9,1692.7,1550.55,5756.7,2800.25,1878.95,34795.4,731.15,272.6,476.7,809.15,855.65,1542.65,741.2,241.6,346.2,460.25,1480.65,624.1,2869.35,2265.2
2024-04-04,2086.7,3029.75,128.4,1206.85,425.4,4029.5,2537.55,822.55,414.5,6501.8,1619.35,354.65,2002.7,4003.2,251.5,1304.4,903.35,3782.75,759.3,414.1,86.5,298.95,4014.3,72.26,3797.85,862.5,9146.15,169.65,1196.35,577.75,6440.6,277.65,163.4,3484.05,1536.8,3020.25,269.0,1078.85,307.7,1463.75,1587.25,30790.9,4866.1,2277.85,3210.8,491.5,145.95,12567.25,1164.0,1366.85,337.85,888.2,3734.2,1655.8,4813.6,1117.95,10005.1,5627.05,4522.95,1062.95,1459.55,1498.9,728.5,624.7,1849.5,1177.55,1123.6,299.25,422.75,1228.5,79.74,1274.8,1217.95,2514.4,1539.65,3815.05,1279.25,1462.9,2409.6,4645.05,1638.3,1538.75,5829.0,2707.0,1890.85,34487.75,730.9,270.25,492.95,809.85,839.85,1544.45,763.8,243.7,349.8,464.8,1486.7,622.4,2918.3,2264.95
2024-04-05,2069.4,3032.0,125.35,1191.0,436.85,3996.75,2577.1,804.9,418.95,6669.85,1609.0,354.55,2013.3,3932.6,254.95,1291.8,915.75,3754.45,764.75,414.6,88.0,307.95,4031.25,72.63,3743.1,857.1,9009.5,168.0,1217.65,570.05,6397.75,278.4,163.35,3499.55,1550.8,2998.35,267.95,1083.4,307.5,1485.3,1599.25,30792.85,4912.65,2237.55,3224.8,509.5,146.2,12421.6,1156.5,1375.55,339.95,905.85,3748.15,1677.95,4813.05,1115.55,9823.6,5634.25,4524.9,1059.1,1449.4,1500.4,717.5,627.2,1837.5,1210.1,1123.7,295.2,427.55,1235.85,79.6,1268.8,1232.3,2510.6,1545.25,3869.8,1263.4,1460.1,2500.35,4619.25,1717.8,1550.1,5806.45,2729.35,1901.95,34168.2,746.8,270.95,494.35,810.7,839.55,1552.4,774.8,242.5,357.0,460.5,1479.1,629.4,2883.45,2266.95
2024-04-08,2132.95,2988.2,122.2,1204.7,434.25,3903.8,2597.3,820.55,416.4,6699.75,1599.7,363.5,2078.1,3931.85,256.45,1275.45,911.55,3748.9,768.3,416.35,88.6,312.3,4205.75,74.69,3807.85,876.45,9030.5,170.3,1203.05,576.8,6307.75,281.75,165.2,3599.8,1532.4,3072.25,270.4,1087.15,308.6,1518.8,1612.0,31087.35,4888.35,2280.8,3224.55,519.0,146.3,12865.1,1136.5,1348.65,344.4,918.25,3796.0,1689.15,4826.8,1137.35,9863.75,5668.0,4595.1,1076.05,1462.45,1522.1,718.0,630.55,1830.0,1246.2,1120.25,296.0,429.1,1234.9,80.4,1249.0,1306.85,2454.2,1540.05,3959.7,1265.15,1486.0,2588.6,4672.8,1710.7,1530.15,5701.45,2696.85,1919.1,35024.6,729.1,273.8,489.05,821.55,848.9,1568.35,773.3,239.95,357.7,452.7,1476.7,634.6,2892.0,2268.95
2024-04-09,2099.05,2938.35,123.25,1204.45,436.85,3956.85,2578.1,828.4,419.85,6529.8,1602.55,362.9,2090.9,3902.35,255.75,1258.25,902.55,3679.35,764.2,429.9,88.0,327.0,4248.65,75.99,3785.25,874.6,8978.9,168.9,1210.1,588.6,6505.05,281.2,166.0,3634.0,1524.5,3022.1,268.95,1107.05,305.9,1510.55,1605.65,30067.9,4882.6,2301.3,3198.45,509.55,151.35,12888.0,1142.5,1356.5,398.4,910.65,3804.95,1710.4,4794.7,1125.6,9769.15,5605.25,4521.7,1080.0,1450.3,1507.3,719.5,623.1,1852.0,1237.65,1131.95,292.9,426.35,1233.6,78.54,1251.4,1314.1,2457.3,1540.5,3905.75,1251.4,1463.65,2704.5,4716.15,1702.3,1512.7,5631.7,2622.3,1916.2,36331.7,739.5,271.3,489.85,810.45,840.35,1554.95,774.3,237.9,356.1,448.0,1494.85,633.95,2857.15,2264.15
2024-04-10,2097.4,3000.95,123.55,1229.4,433.8,3958.75,2578.95,864.35,421.3,6641.55,1604.05,362.5,2076.2,4021.15,262.5,1248.35,897.75,3711.2,779.05,431.95,89.25,350.8,4315.1,80.36,3753.2,883.95,9005.55,173.05,1191.8,603.05,6489.85,282.55,165.05,3795.3,1517.95,3031.0,272.0,1109.4,325.0,1503.35,1604.6,29795.75,4824.5,2306.35,3242.0,515.2,153.05,12682.75,1140.5,1352.3,401.3,911.15,3739.1,1704.1,4808.7,1145.3,9817.85,5582.8,4494.9,1087.8,1422.95,1500.0,723.0,625.65,1853.0,1230.15,1108.65,302.4,436.95,1231.6,79.34,1263.8,1342.75,2445.2,1539.15,3860.55,1266.3,1479.6,2656.2,4754.0,1686.85,1501.3,5647.85,2655.65,1907.5,37380.6,776.55,278.3,504.3,807.85,848.55,1552.85,768.2,238.65,365.2,453.1,1506.8,621.5,2896.75,2260.9
2024-04-12,2046.85,3060.2,119.05,1225.55,431.45,3977.95,2577.7,870.45,407.4,6752.95,1540.0,361.75,2070.95,4053.85,262.5,1190.65,897.55,3619.3,766.3,436.95,89.2,361.95,4302.25,79.63,3679.25,866.45,9064.85,170.15,1177.6,598.65,6406.55,275.25,163.5,3693.25,1500.05,3023.95,265.7,1104.4,318.85,1493.15,1622.25,29849.4,4735.2,2254.05,3209.9,514.55,155.35,12266.55,1123.0,1344.2,431.95,908.6,3779.7,1698.65,4751.75,1149.45,9652.55,5577.45,4440.8,1073.45,1396.8,1492.9,723.0,608.85,1840.0,1199.75,1088.45,300.6,430.1,1216.75,80.37,1268.1,1309.35,2446.15,1521.5,3860.25,1242.1,1467.15,2671.5,4765.05,1667.2,1510.65,5650.85,2661.9,1884.05,35803.55,757.45,274.0,502.05,826.45,837.25,1555.65,759.5,235.4,362.6,461.35,1484.75,618.5,2854.5,2232.3
2024-04-15,2000.15,3042.6,118.25,1224.55,435.9,3952.75,2519.85,833.35,414.6,6561.05,1540.05,361.15,2053.45,3969.2,256.5,1217.45,893.75,3600.6,757.5,431.6,87.4,359.55,4219.35,80.29,3600.8,860.45,8997.05,166.4,1161.7,612.7,6303.15,274.05,160.85,3595.65,1468.1,2999.25,279.85,1078.35,311.65,1466.9,1609.1,29800.4,4715.65,2237.4,3147.45,509.25,151.05,12422.85,1079.0,1315.55,407.25,885.0,3716.55,1656.85,4761.9,1130.65,9506.25,5440.85,4381.2,1057.95,1381.4,1441.6,707.5,606.85,1823.5,1177.4,1085.3,294.8,425.9,1202.15,80.54,1276.8,1283.9,2394.3,1505.05,3797.0,1218.75,1464.8,2652.3,4686.8,1630.3,1501.6,5462.55,2673.3,1815.1,35297.3,743.1,265.25,489.95,829.0,809.2,1539.9,747.4,229.7,359.6,451.6,1468.15,612.95,2844.4,2194.05
2024-04-16,1975.6,3120.65,120.3,1216.45,441.1,3858.25,2537.6,817.95,415.3,6644.85,1537.55,359.25,2031.3,3988.2,257.75,1203.15,901.8,3645.9,751.7,430.4,88.1,367.2,4355.7,80.14,3543.45,845.25,8919.15,169.0,1130.0,608.85,6334.75,274.25,160.05,3570.05,1460.65,3063.15,283.15,1067.05,312.4,1462.75,1611.45,29986.5,4734.3,2242.95,3106.4,508.15,149.3,12502.7,1042.0,1304.35,402.75,875.6,3764.2,1618.5,4740.7,1135.65,9463.8,5531.85,4322.9,1051.9,1375.2,1439.6,695.5,617.55,1864.5,1177.25,1111.1,296.15,425.9,1210.05,82.84,1273.0,1297.1,2308.0,1477.3,3742.25,1195.8,1465.75,2606.9,4644.3,1648.65,1482.0,5316.9,2701.75,1811.65,35675.5,757.5,263.75,484.65,834.75,807.3,1490.95,754.6,224.2,358.5,444.7,1414.45,604.6,2830.0,2220.8
2024-04-18,1940.7,3124.05,119.6,1265.75,436.05,3843.9,2546.85,778.1,402.1,6369.5,1516.4,351.15,2024.95,4087.1,253.2,1227.15,905.85,3525.1,744.8,429.75,84.85,377.5,4351.2,78.39,3550.95,844.8,9021.3,169.0,1118.8,612.8,6074.15,280.1,160.05,3590.1,1399.15,3018.25,274.15,1055.45,318.2,1456.95,1594.05,29924.1,4650.85,2226.05,3019.3,506.4,144.8,12405.0,1041.5,1295.55,404.95,856.05,3708.9,1593.9,4695.0,1134.55,9382.75,5579.55,4251.3,1024.0,1347.3,1435.9,689.5,615.25,1886.0,1162.75,1114.5,294.8,418.85,1191.45,83.9,1231.3,1291.7,2336.45,1466.85,3716.55,1179.65,1464.3,2537.6,4627.1,1710.1,1493.7,5277.6,2667.7,1775.45,35357.6,739.3,267.2,478.4,831.3,799.45,1474.4,747.4,222.2,357.4,441.9,1419.25,605.65,2807.7,2214.8
2024-04-19,1899.05,3038.25,118.9,1289.0,430.2,3884.7,2539.4,772.85,399.9,6292.6,1522.8,350.55,2082.9,4158.95,254.55,1231.05,927.25,3563.05,750.45,428.1,84.7,374.95,4344.15,78.54,3518.35,864.8,8804.5,166.65,1128.15,614.75,6169.55,281.65,162.1,3560.2,1394.65,3106.7,275.25,1067.25,318.95,1447.55,1547.55,29787.0,4616.35,2273.15,3026.95,505.3,146.05,12710.95,1023.5,1310.0,398.7,855.65,3671.7,1619.0,4668.3,1138.1,9363.95,5589.5,4213.7,1029.1,1345.75,1415.4,712.0,609.65,1854.0,1168.85,1087.05,292.9,424.75,1188.55,84.7,1218.8,1300.55,2280.3,1447.5,3709.25,1193.65,1470.1,2500.9,4696.0,1689.75,1501.7,5232.1,2649.65,1770.05,35391.4,741.5,261.65,487.55,813.55,800.15,1482.05,765.6,226.4,358.5,435.65,1411.25,601.55,2808.55,2231.6
2024-04-22,1943.25,3128.1,119.4,1297.55,441.35,3508.5,2591.9,758.05,397.9,6525.3,1540.1,342.9,2090.65,4168.6,259.35,1242.9,917.65,3596.75,766.1,427.95,86.35,370.0,4466.95,79.26,3612.7,854.8,8795.75,170.9,1140.0,618.55,6238.55,283.65,161.85,3727.0,1423.05,3175.4,276.8,1086.65,328.05,1475.4,1603.65,29142.05,4745.7,2280.55,3063.35,506.0,148.4,12785.5,1020.0,1321.1,409.7,865.15,3737.5,1629.45,4753.3,1170.95,9565.25,5768.4,4311.9,1053.95,1354.85,1449.0,729.0,616.3,1824.0,1185.5,1076.25,301.7,425.3,1203.2,85.14,1229.4,1383.15,2237.3,1465.9,3715.35,1208.05,1479.85,2503.25,4758.0,1686.0,1550.75,5187.45,2657.25,1793.75,35494.3,756.6,271.15,493.4,816.55,796.15,1477.5,756.1,231.0,362.0,438.5,1432.75,605.95,2841.85,2241.5
2024-04-23,1953.1,3159.15,120.5,1342.35,445.55,3529.05,2637.4,760.6,393.85,6307.45,1484.65,347.15,2062.6,4158.3,260.15,1287.45,909.85,3633.0,773.0,429.65,87.3,366.05,4520.15,78.21,3610.15,851.35,8795.8,168.1,1143.25,611.8,6194.9,285.35,161.15,3702.55,1473.95,3212.55,276.8,1090.25,322.1,1469.85,1580.05,29277.4,4704.4,2370.15,3065.1,510.15,152.25,12996.25,1043.5,1322.1,404.5,885.25,3768.65,1621.1,4797.8,1173.35,9533.55,5695.7,4345.05,1055.75,1346.7,1457.2,726.0,636.55,1823.0,1178.35,1093.25,296.5,429.2,1190.4,84.94,1250.6,1395.65,2243.55,1486.65,3691.5,1200.25,1459.3,2535.8,4800.55,1695.8,1547.95,5215.9,2690.25,1816.4,36010.3,758.7,280.15,495.5,815.55,809.15,1474.5,753.8,231.05,362.6,442.15,1442.4,601.15,2874.9,2262.75
